55754,64757
1994,51257
5824,54996
6102,54996
10228,51257
7328,51257
7322,115123
7324,115123
7325,115123
3093,115123
8562,54708
55669,54708
7334,54708
55284,54708
79770,10299
55625,10299
11120,64844
7048,64844
3093,64844
7334,64844
7874,64844
942,220972
1509,92979
5885,1731
23157,4735
382,4735
23580,4735
5295,4735
5296,4735
7428,4735
23157,55964
9025,55964
1731,5414
55964,5414
124404,5414
4735,5413
23157,5413
23176,5413
23580,5413
5071,5413
7083,23157
23157,989
124404,989
10435,989
23580,989
2,23176
23580,23176
5218,23176
79960,23176
989,10801
55752,10801
23580,10801
79016,10801
3091,10801
4734,10801
23157,151011
989,151011
23580,151011
8452,151011
30011,151011
4735,55752
55964,55752
5413,55752
23157,55752
23580,55752
30011,55752
9510,2
10263,2
1991,2
3163,2
3569,2
11051,2
5155,2
11102,2
8626,2
79944,144568
55630,8086
1175,79719
283635,79719
26003,28971
64782,14
64127,14
7083,14
382,25980
55837,25980
7316,25980
26084,57505
1017,57505
57381,80755
7186,60496
7316,60496
472,26574
1111,26574
11200,26574
1613,26574
8216,26574
9261,26574
4137,26574
10200,26574
25983,26574
84105,26574
5300,26574
5934,26574
6187,26574
51547,26574
6613,26574
8851,9625
5499,9625
316,19
9826,19
1387,19
1958,19
55914,19
8772,19
7508,19
8451,10349
773,20
55755,20
5264,20
5727,20
6671,20
483,21
9413,21
2770,21
55283,21
3084,21
920,5243
5566,5243
5578,5243
3581,23456
55630,23456
10456,5244
3113,10058
7124,10058
54472,10058
51150,22
10161,11194
134285,11194
1457,4363
51295,89845
6667,89845
6670,89845
3175,1244
5962,1244
9368,1244
51084,368
1414,6833
225,215
5825,215
132141,215
225,5825
1292,5825
11156,5825
55630,5825
3068,23
8479,55324
6613,55324
9619,64240
10555,64241
26471,64241
1994,55347
55630,26090
51435,25864
9552,7920
53947,51104
25,10006
27,10006
322,10006
10458,10006
773,10006
868,10006
1021,10006
1398,10006
1399,10006
84062,10006
64787,10006
2241,10006
2242,10006
2268,10006
2887,10006
3190,10006
3312,10006
3636,10006
9729,10006
5594,10006
5595,10006
4690,10006
8440,10006
10787,10006
4703,10006
284451,10006
5264,10006
5295,10006
5921,10006
6655,10006
6708,10006
10915,10006
7409,10006
7525,10006
118472,10006
25,10152
53616,10152
166,10152
207,10152
9743,10152
658,10152
51019,10152
1020,10152
1445,10152
23191,10152
780,10152
1838,10152
55740,10152
9146,10152
3190,10152
3860,10152
3866,10152
4005,10152
4233,10152
91754,10152
5108,10152
10105,10152
5562,10152
5563,10152
5879,10152
6386,10152
30011,10152
8773,10152
7048,10152
7205,10152
7316,10152
91544,10152
8936,10152
7456,10152
80817,51225
26999,51225
2885,51225
9454,51225
9818,51225
6654,51225
7454,51225
9472,25
322,25
80831,25
351,25
50807,25
92591,25
472,25
573,25
27154,25
729,25
81928,25
831,25
847,25
50937,25
1058,25
8646,25
1195,25
1271,25
8506,25
9820,25
51428,25
27120,25
58512,25
22839,25
1759,25
1785,25
26052,25
128853,25
1946,25
10278,25
2042,25
2066,25
2151,25
83541,25
2318,25
2295,25
2534,25
9908,25
2799,25
2887,25
2954,25
3308,25
3312,25
3636,25
3689,25
90990,25
26524,25
4053,25
57506,25
4439,25
2475,25
26960,25
4690,25
4739,25
4914,25
11248,25
4969,25
114879,25
55824,25
56141,25
5295,25
5310,25
5424,25
5530,25
4007,25
5580,25
57716,25
5775,25
5888,25
5883,25
5901,25
8601,25
22999,25
9610,25
10557,25
8482,25
23616,25
6581,25
9187,25
6549,25
9784,25
8724,25
10580,25
8470,25
10174,25
6655,25
79723,25
8871,25
122402,25
7013,25
7015,25
10618,25
83660,25
7112,25
7272,25
7275,25
7409,25
65268,25
2547,25
25,27
9529,27
84419,27
847,27
